,ID,mean
256,516,95.28304596046122
257,518,95.28304596046122
258,519,109.44848137969299
259,521,95.28304596046122
260,522,109.44848137969299
261,526,109.44848137969299
262,529,95.28304596046122
263,532,109.44848137969299
264,533,95.28304596046122
265,536,109.44848137969299
266,537,95.28304596046122
267,539,95.28304596046122
268,540,109.44848137969299
269,541,95.28304596046122
270,543,95.28304596046122
271,546,109.44848137969299
272,547,95.28304596046122
273,548,77.96031388943827
274,551,95.28304596046122
275,552,109.44848137969299
276,556,109.44848137969299
277,557,95.28304596046122
278,558,109.44848137969299
279,559,95.28304596046122
280,560,109.44848137969299
281,562,109.44848137969299
282,566,95.28304596046122
283,570,109.44848137969299
284,571,95.28304596046122
285,572,109.44848137969299
286,573,95.28304596046122
287,575,109.44848137969299
288,576,109.44848137969299
289,577,95.28304596046122
290,579,95.28304596046122
291,580,109.44848137969299
292,581,109.44848137969299
293,589,109.44848137969299
294,591,109.44848137969299
295,593,95.28304596046122
296,594,109.44848137969299
297,595,95.28304596046122
298,598,95.28304596046122
299,602,109.44848137969299
300,604,109.44848137969299
301,606,95.28304596046122
302,608,95.28304596046122
303,609,109.44848137969299
304,610,95.28304596046122
305,616,109.44848137969299
306,617,95.28304596046122
307,618,109.44848137969299
308,620,109.44848137969299
309,622,109.44848137969299
310,623,95.28304596046122
311,624,95.28304596046122
312,626,109.44848137969299
313,628,109.44848137969299
314,629,95.28304596046122
315,630,109.44848137969299
316,637,95.28304596046122
317,638,109.44848137969299
318,643,95.28304596046122
319,645,95.28304596046122
320,646,109.44848137969299
321,648,95.28304596046122
322,652,95.28304596046122
323,653,95.28304596046122
324,654,109.44848137969299
325,656,109.44848137969299
326,657,95.28304596046122
327,659,95.28304596046122
328,660,109.44848137969299
329,663,95.28304596046122
330,664,109.44848137969299
331,666,109.44848137969299
332,668,109.44848137969299
333,669,95.28304596046122
334,671,95.28304596046122
335,675,95.28304596046122
336,677,95.28304596046122
337,678,110.80456785082511
338,679,109.44848137969299
339,682,95.28304596046122
340,685,109.44848137969299
341,687,95.28304596046122
342,688,95.28304596046122
343,693,109.44848137969299
344,696,95.28304596046122
345,698,95.28304596046122
346,701,95.28304596046122
347,704,109.44848137969299
348,705,109.44848137969299
349,709,109.44848137969299
350,710,95.28304596046122
351,711,109.44848137969299
352,712,95.28304596046122
353,714,109.44848137969299
354,715,95.28304596046122
355,716,109.44848137969299
356,717,95.28304596046122
357,720,109.44848137969299
358,721,95.28304596046122
359,724,109.44848137969299
360,725,95.28304596046122
361,726,109.44848137969299
362,728,109.44848137969299
363,731,95.28304596046122
364,734,109.44848137969299
365,738,95.28304596046122
366,745,109.44848137969299
367,746,95.28304596046122
368,751,77.96031388943827
369,754,95.28304596046122
370,756,95.28304596046122
371,758,95.28304596046122
372,759,95.28304596046122
373,761,109.44848137969299
374,766,95.28304596046122
375,767,109.44848137969299
376,768,95.28304596046122
377,769,109.44848137969299
378,770,95.28304596046122
379,771,77.96031388943827
380,772,109.44848137969299
381,773,95.28304596046122
382,774,109.44848137969299
383,776,109.44848137969299
384,777,95.28304596046122
385,780,109.44848137969299
386,782,109.44848137969299
387,787,109.44848137969299
388,788,95.28304596046122
389,792,95.28304596046122
390,793,109.44848137969299
391,798,95.28304596046122
392,800,95.28304596046122
393,806,109.44848137969299
394,809,109.44848137969299
395,811,109.44848137969299
396,812,95.28304596046122
397,814,109.44848137969299
398,816,109.44848137969299
399,817,95.28304596046122
400,818,109.44848137969299
401,820,109.44848137969299
402,823,95.28304596046122
403,829,95.28304596046122
404,830,95.28304596046122
405,831,95.28304596046122
406,834,109.44848137969299
407,839,95.28304596046122
408,841,77.96031388943827
409,844,109.44848137969299
410,845,95.28304596046122
411,848,95.28304596046122
412,850,95.28304596046122
413,851,109.44848137969299
414,852,95.28304596046122
415,854,95.28304596046122
416,855,95.28304596046122
417,856,109.44848137969299
418,859,109.44848137969299
419,861,109.44848137969299
420,864,95.28304596046122
421,865,109.44848137969299
422,866,95.28304596046122
423,867,95.28304596046122
424,869,95.28304596046122
425,871,95.28304596046122
426,872,109.44848137969299
427,882,109.44848137969299
428,883,95.28304596046122
429,885,95.28304596046122
430,888,95.28304596046122
431,893,109.44848137969299
432,901,110.80456785082511
433,903,109.44848137969299
434,904,95.28304596046122
435,905,109.44848137969299
436,910,95.28304596046122
437,911,109.44848137969299
438,914,109.44848137969299
439,918,109.44848137969299
440,921,95.28304596046122
441,928,95.28304596046122
442,929,109.44848137969299
443,932,95.28304596046122
444,933,109.44848137969299
445,934,95.28304596046122
446,935,109.44848137969299
447,937,77.96031388943827
448,939,95.28304596046122
449,940,109.44848137969299
450,941,95.28304596046122
451,942,109.44848137969299
452,943,95.28304596046122
453,944,109.44848137969299
454,947,109.44848137969299
455,949,109.44848137969299
456,951,109.44848137969299
457,952,95.28304596046122
458,953,109.44848137969299
459,954,77.96031388943827
460,957,109.44848137969299
461,959,95.28304596046122
462,960,109.44848137969299
463,963,109.44848137969299
464,965,109.44848137969299
465,967,109.44848137969299
466,971,95.28304596046122
467,972,77.96031388943827
468,973,95.28304596046122
469,974,109.44848137969299
470,975,95.28304596046122
471,978,95.28304596046122
472,980,109.44848137969299
473,981,95.28304596046122
474,984,109.44848137969299
475,986,95.28304596046122
476,988,95.28304596046122
477,989,109.44848137969299
478,990,109.44848137969299
479,992,110.80456785082511
480,996,95.28304596046122
481,999,109.44848137969299
482,1000,95.28304596046122
483,1001,109.44848137969299
484,1002,95.28304596046122
485,1003,109.44848137969299
486,1004,95.28304596046122
487,1008,109.44848137969299
488,1009,95.28304596046122
489,1010,109.44848137969299
490,1012,109.44848137969299
491,1013,95.28304596046122
492,1014,109.44848137969299
493,1015,95.28304596046122
494,1016,109.44848137969299
495,1019,95.28304596046122
496,1020,109.44848137969299
497,1021,95.28304596046122
498,1022,109.44848137969299
499,1024,95.28304596046122
500,1025,77.96031388943827
501,1027,95.28304596046122
502,1028,109.44848137969299
503,1029,95.28304596046122
504,1030,95.28304596046122
505,1033,109.44848137969299
506,1036,95.28304596046122
507,1037,109.44848137969299
508,1038,95.28304596046122
509,1042,95.28304596046122
510,1043,109.44848137969299
511,1044,95.28304596046122
512,1045,109.44848137969299
513,1047,95.28304596046122
514,1050,95.28304596046122
515,1051,109.44848137969299
516,1054,95.28304596046122
517,1056,95.28304596046122
518,1057,95.28304596046122
519,1059,95.28304596046122
520,1062,95.28304596046122
521,1063,109.44848137969299
522,1064,95.28304596046122
523,1066,95.28304596046122
524,1070,109.44848137969299
525,1076,109.44848137969299
526,1077,95.28304596046122
527,1078,109.44848137969299
528,1080,109.44848137969299
529,1082,95.28304596046122
530,1083,95.28304596046122
531,1089,95.28304596046122
532,1091,95.28304596046122
533,1093,95.28304596046122
534,1097,95.28304596046122
535,1099,95.28304596046122
536,1101,95.28304596046122
537,1103,95.28304596046122
538,1104,109.44848137969299
539,1106,109.44848137969299
540,1109,95.28304596046122
541,1110,109.44848137969299
542,1111,95.28304596046122
543,1112,109.44848137969299
544,1114,95.28304596046122
545,1116,95.28304596046122
546,1117,109.44848137969299
547,1120,95.28304596046122
548,1124,109.44848137969299
549,1125,95.28304596046122
550,1126,109.44848137969299
551,1134,109.44848137969299
552,1137,95.28304596046122
553,1138,109.44848137969299
554,1144,109.44848137969299
555,1145,95.28304596046122
556,1146,95.28304596046122
557,1148,95.28304596046122
558,1150,95.28304596046122
559,1152,109.44848137969299
560,1153,95.28304596046122
561,1154,109.44848137969299
562,1155,95.28304596046122
563,1157,95.28304596046122
564,1162,95.28304596046122
565,1165,109.44848137969299
566,1166,95.28304596046122
567,1167,109.44848137969299
568,1168,95.28304596046122
569,1169,109.44848137969299
570,1171,109.44848137969299
571,1172,95.28304596046122
572,1173,109.44848137969299
573,1174,95.28304596046122
574,1176,95.28304596046122
575,1177,109.44848137969299
576,1178,95.28304596046122
577,1182,109.44848137969299
578,1186,95.28304596046122
579,1187,109.44848137969299
580,1188,95.28304596046122
581,1189,109.44848137969299
582,1191,109.44848137969299
583,1192,95.28304596046122
584,1197,109.44848137969299
585,1198,95.28304596046122
586,1200,77.96031388943827
587,1201,95.28304596046122
588,1203,95.28304596046122
589,1209,109.44848137969299
590,1214,109.44848137969299
591,1218,110.80456785082511
592,1222,95.28304596046122
593,1226,95.28304596046122
594,1228,95.28304596046122
595,1230,95.28304596046122
596,1232,77.96031388943827
597,1233,95.28304596046122
598,1236,95.28304596046122
599,1238,95.28304596046122
600,1241,109.44848137969299
601,1244,109.44848137969299
602,1246,95.28304596046122
603,1247,109.44848137969299
604,1250,109.44848137969299
605,1251,95.28304596046122
606,1254,109.44848137969299
607,1255,95.28304596046122
608,1256,110.80456785082511
609,1257,95.28304596046122
610,1258,95.28304596046122
611,1259,109.44848137969299
612,1260,95.28304596046122
613,1263,109.44848137969299
614,1267,77.96031388943827
615,1268,109.44848137969299
616,1271,95.28304596046122
617,1272,109.44848137969299
618,1274,109.44848137969299
619,1275,95.28304596046122
620,1276,109.44848137969299
621,1277,95.28304596046122
622,1279,95.28304596046122
623,1281,95.28304596046122
624,1282,95.28304596046122
625,1283,109.44848137969299
626,1285,109.44848137969299
627,1286,95.28304596046122
628,1289,109.44848137969299
629,1296,109.44848137969299
630,1299,95.28304596046122
631,1301,95.28304596046122
632,1306,95.28304596046122
633,1307,95.28304596046122
634,1308,95.28304596046122
635,1313,109.44848137969299
636,1314,95.28304596046122
637,1315,109.44848137969299
638,1316,95.28304596046122
639,1317,109.44848137969299
640,1319,95.28304596046122
641,1323,95.28304596046122
642,1324,109.44848137969299
643,1325,95.28304596046122
644,1328,109.44848137969299
645,1329,95.28304596046122
646,1330,109.44848137969299
647,1331,95.28304596046122
648,1332,109.44848137969299
649,1337,95.28304596046122
650,1338,109.44848137969299
651,1339,95.28304596046122
652,1340,109.44848137969299
653,1343,109.44848137969299
654,1347,109.44848137969299
655,1348,95.28304596046122
656,1349,109.44848137969299
657,1352,95.28304596046122
658,1354,95.28304596046122
659,1359,109.44848137969299
660,1360,95.28304596046122
661,1363,109.44848137969299
662,1364,95.28304596046122
663,1365,109.44848137969299
664,1366,95.28304596046122
665,1372,95.28304596046122
666,1375,109.44848137969299
667,1376,95.28304596046122
668,1378,95.28304596046122
669,1379,109.44848137969299
670,1380,95.28304596046122
671,1381,109.44848137969299
672,1384,95.28304596046122
673,1387,95.28304596046122
674,1388,109.44848137969299
675,1392,77.96031388943827
676,1394,109.44848137969299
677,1395,95.28304596046122
678,1396,109.44848137969299
679,1398,95.28304596046122
680,1399,109.44848137969299
681,1400,95.28304596046122
682,1401,95.28304596046122
683,1403,95.28304596046122
684,1404,95.28304596046122
685,1406,109.44848137969299
686,1407,95.28304596046122
687,1408,109.44848137969299
688,1410,77.96031388943827
689,1412,109.44848137969299
690,1413,95.28304596046122
691,1415,95.28304596046122
692,1420,109.44848137969299
693,1422,110.80456785082511
694,1423,95.28304596046122
695,1424,109.44848137969299
696,1425,95.28304596046122
697,1426,77.96031388943827
698,1427,95.28304596046122
699,1429,95.28304596046122
700,1430,109.44848137969299
701,1431,95.28304596046122
702,1432,109.44848137969299
703,1434,109.44848137969299
704,1437,95.28304596046122
705,1438,109.44848137969299
706,1440,109.44848137969299
707,1441,109.44848137969299
708,1442,95.28304596046122
709,1444,109.44848137969299
710,1445,95.28304596046122
711,1446,109.44848137969299
712,1448,95.28304596046122
713,1453,95.28304596046122
714,1454,109.44848137969299
715,1455,95.28304596046122
716,1456,95.28304596046122
717,1458,109.44848137969299
718,1459,95.28304596046122
719,1461,95.28304596046122
720,1465,95.28304596046122
721,1466,109.44848137969299
722,1469,95.28304596046122
723,1472,95.28304596046122
724,1474,95.28304596046122
725,1477,109.44848137969299
726,1479,109.44848137969299
727,1482,95.28304596046122
728,1483,77.96031388943827
729,1487,95.28304596046122
730,1488,109.44848137969299
731,1490,109.44848137969299
732,1492,95.28304596046122
733,1494,109.44848137969299
734,1496,109.44848137969299
735,1497,95.28304596046122
736,1499,95.28304596046122
737,1502,95.28304596046122
738,1507,95.28304596046122
739,1508,95.28304596046122
740,1509,109.44848137969299
741,1511,95.28304596046122
742,1512,109.44848137969299
743,1513,109.44848137969299
744,1514,109.44848137969299
745,1518,109.44848137969299
746,1519,95.28304596046122
747,1522,109.44848137969299
748,1524,77.96031388943827
749,1527,95.28304596046122
750,1529,95.28304596046122
751,1532,109.44848137969299
752,1536,109.44848137969299
753,1537,109.44848137969299
754,1539,109.44848137969299
755,1542,109.44848137969299
756,1543,95.28304596046122
757,1544,109.44848137969299
758,1545,77.96031388943827
759,1550,95.28304596046122
760,1551,109.44848137969299
761,1554,109.44848137969299
762,1556,109.44848137969299
763,1559,95.28304596046122
764,1560,77.96031388943827
765,1562,95.28304596046122
766,1566,95.28304596046122
767,1567,109.44848137969299
768,1569,109.44848137969299
769,1570,109.44848137969299
770,1571,109.44848137969299
771,1574,95.28304596046122
772,1578,109.44848137969299
773,1580,95.28304596046122
774,1583,109.44848137969299
775,1584,95.28304596046122
776,1585,109.44848137969299
777,1586,95.28304596046122
778,1587,109.44848137969299
779,1588,95.28304596046122
780,1590,109.44848137969299
781,1592,109.44848137969299
782,1596,95.28304596046122
783,1598,109.44848137969299
784,1599,95.28304596046122
785,1604,95.28304596046122
786,1606,109.44848137969299
787,1607,95.28304596046122
788,1608,109.44848137969299
789,1609,109.44848137969299
790,1611,95.28304596046122
791,1613,95.28304596046122
792,1616,95.28304596046122
793,1619,109.44848137969299
794,1620,95.28304596046122
795,1621,109.44848137969299
796,1622,95.28304596046122
797,1625,110.80456785082511
798,1627,109.44848137969299
799,1629,109.44848137969299
800,1634,95.28304596046122
801,1636,95.28304596046122
802,1638,109.44848137969299
803,1639,95.28304596046122
804,1641,95.28304596046122
805,1643,95.28304596046122
806,1644,109.44848137969299
807,1645,109.44848137969299
808,1646,95.28304596046122
809,1647,109.44848137969299
810,1648,95.28304596046122
811,1652,95.28304596046122
812,1653,109.44848137969299
813,1656,95.28304596046122
814,1658,95.28304596046122
815,1659,109.44848137969299
816,1661,95.28304596046122
817,1663,95.28304596046122
818,1664,109.44848137969299
819,1665,95.28304596046122
820,1666,109.44848137969299
821,1667,109.44848137969299
822,1668,77.96031388943827
823,1669,109.44848137969299
824,1670,95.28304596046122
825,1672,109.44848137969299
826,1674,109.44848137969299
827,1677,109.44848137969299
828,1678,95.28304596046122
829,1679,109.44848137969299
830,1680,95.28304596046122
831,1683,109.44848137969299
832,1686,109.44848137969299
833,1687,110.80456785082511
834,1689,109.44848137969299
835,1690,95.28304596046122
836,1691,109.44848137969299
837,1692,109.44848137969299
838,1693,95.28304596046122
839,1695,95.28304596046122
840,1696,95.28304596046122
841,1697,109.44848137969299
842,1700,109.44848137969299
843,1701,95.28304596046122
844,1702,109.44848137969299
845,1703,95.28304596046122
846,1704,109.44848137969299
847,1706,95.28304596046122
848,1707,109.44848137969299
849,1708,95.28304596046122
850,1710,95.28304596046122
851,1711,109.44848137969299
852,1713,109.44848137969299
853,1717,109.44848137969299
854,1719,109.44848137969299
855,1720,95.28304596046122
856,1722,95.28304596046122
857,1725,109.44848137969299
858,1726,95.28304596046122
859,1727,109.44848137969299
860,1729,109.44848137969299
861,1730,95.28304596046122
862,1731,109.44848137969299
863,1733,109.44848137969299
864,1734,95.28304596046122
865,1735,110.80456785082511
866,1738,95.28304596046122
867,1742,95.28304596046122
868,1745,109.44848137969299
869,1747,95.28304596046122
870,1749,95.28304596046122
871,1751,95.28304596046122
872,1752,77.96031388943827
873,1753,109.44848137969299
874,1754,95.28304596046122
875,1755,95.28304596046122
876,1756,109.44848137969299
877,1758,109.44848137969299
878,1759,95.28304596046122
879,1760,109.44848137969299
880,1761,109.44848137969299
881,1762,95.28304596046122
882,1763,109.44848137969299
883,1764,95.28304596046122
884,1766,95.28304596046122
885,1768,95.28304596046122
886,1769,77.96031388943827
887,1771,109.44848137969299
888,1772,95.28304596046122
889,1773,109.44848137969299
890,1774,95.28304596046122
891,1775,109.44848137969299
892,1777,109.44848137969299
893,1779,95.28304596046122
894,1780,109.44848137969299
895,1787,95.28304596046122
896,1788,95.28304596046122
897,1790,95.28304596046122
898,1796,109.44848137969299
899,1801,95.28304596046122
900,1803,95.28304596046122
901,1807,109.44848137969299
902,1809,109.44848137969299
903,1812,95.28304596046122
904,1813,109.44848137969299
905,1814,95.28304596046122
906,1815,109.44848137969299
907,1816,95.28304596046122
908,1818,95.28304596046122
909,1820,95.28304596046122
910,1821,95.28304596046122
911,1822,95.28304596046122
912,1825,95.28304596046122
913,1826,109.44848137969299
914,1828,95.28304596046122
915,1831,109.44848137969299
916,1836,95.28304596046122
917,1837,95.28304596046122
918,1841,95.28304596046122
919,1844,109.44848137969299
920,1848,95.28304596046122
921,1851,109.44848137969299
922,1852,95.28304596046122
923,1853,95.28304596046122
924,1854,109.44848137969299
925,1856,95.28304596046122
926,1859,109.44848137969299
927,1860,95.28304596046122
928,1861,77.96031388943827
929,1863,109.44848137969299
930,1865,95.28304596046122
931,1866,109.44848137969299
932,1867,95.28304596046122
933,1868,95.28304596046122
934,1872,95.28304596046122
935,1879,95.28304596046122
936,1880,109.44848137969299
937,1882,95.28304596046122
938,1885,109.44848137969299
939,1887,109.44848137969299
940,1888,95.28304596046122
941,1890,109.44848137969299
942,1894,95.28304596046122
943,1895,109.44848137969299
944,1896,95.28304596046122
945,1897,109.44848137969299
946,1900,109.44848137969299
947,1901,95.28304596046122
948,1902,109.44848137969299
949,1905,95.28304596046122
950,1906,109.44848137969299
951,1912,109.44848137969299
952,1915,95.28304596046122
953,1916,109.44848137969299
954,1917,95.28304596046122
955,1918,109.44848137969299
956,1920,77.96031388943827
957,1923,95.28304596046122
958,1924,109.44848137969299
959,1925,95.28304596046122
960,1930,109.44848137969299
961,1932,109.44848137969299
962,1933,95.28304596046122
963,1934,109.44848137969299
964,1935,95.28304596046122
965,1940,77.96031388943827
966,1941,95.28304596046122
967,1942,109.44848137969299
968,1943,95.28304596046122
969,1944,95.28304596046122
970,1945,95.28304596046122
971,1948,109.44848137969299
972,1949,95.28304596046122
973,1952,95.28304596046122
974,1954,95.28304596046122
975,1955,109.44848137969299
976,1958,95.28304596046122
977,1959,77.96031388943827
978,1960,109.44848137969299
979,1963,95.28304596046122
980,1965,95.28304596046122
981,1968,109.44848137969299
982,1969,95.28304596046122
983,1971,95.28304596046122
984,1972,109.44848137969299
985,1973,95.28304596046122
986,1975,95.28304596046122
987,1977,95.28304596046122
988,1978,95.28304596046122
989,1979,109.44848137969299
990,1981,95.28304596046122
991,1982,109.44848137969299
992,1987,109.44848137969299
993,1988,95.28304596046122
994,1993,95.28304596046122
995,1997,95.28304596046122
996,1999,95.28304596046122
997,2001,95.28304596046122
998,2002,95.28304596046122
999,2003,95.28304596046122
1000,2004,77.96031388943827
1001,2006,109.44848137969299
1002,2007,95.28304596046122
1003,2009,109.44848137969299
1004,2010,95.28304596046122
1005,2013,95.28304596046122
1006,2018,77.96031388943827
1007,2022,109.44848137969299
1008,2024,109.44848137969299
1009,2025,95.28304596046122
1010,2026,109.44848137969299
1011,2030,109.44848137969299
1012,2031,95.28304596046122
1013,2032,109.44848137969299
1014,2033,95.28304596046122
1015,2035,95.28304596046122
1016,2036,109.44848137969299
1017,2037,95.28304596046122
1018,2040,95.28304596046122
1019,2043,109.44848137969299
1020,2044,109.44848137969299
1021,2046,109.44848137969299
1022,2054,109.44848137969299
1023,2055,95.28304596046122
1024,2056,109.44848137969299
1025,2059,95.28304596046122
1026,2060,95.28304596046122
1027,2062,95.28304596046122
1028,2063,109.44848137969299
1029,2066,95.28304596046122
1030,2067,110.80456785082511
1031,2072,95.28304596046122
1032,2073,109.44848137969299
1033,2074,95.28304596046122
1034,2075,109.44848137969299
1035,2076,95.28304596046122
1036,2080,95.28304596046122
1037,2082,95.28304596046122
1038,2085,109.44848137969299
1039,2087,109.44848137969299
1040,2091,109.44848137969299
1041,2092,95.28304596046122
1042,2093,109.44848137969299
1043,2098,95.28304596046122
1044,2101,109.44848137969299
1045,2102,95.28304596046122
1046,2103,77.96031388943827
1047,2105,109.44848137969299
1048,2106,95.28304596046122
1049,2107,109.44848137969299
1050,2110,95.28304596046122
1051,2114,95.28304596046122
1052,2115,109.44848137969299
1053,2117,77.96031388943827
1054,2118,95.28304596046122
1055,2119,109.44848137969299
1056,2120,95.28304596046122
1057,2122,95.28304596046122
1058,2123,109.44848137969299
1059,2126,95.28304596046122
1060,2127,109.44848137969299
1061,2128,95.28304596046122
1062,2129,109.44848137969299
1063,2132,95.28304596046122
1064,2135,109.44848137969299
1065,2138,95.28304596046122
1066,2139,109.44848137969299
1067,2141,95.28304596046122
1068,2142,95.28304596046122
1069,2146,95.28304596046122
1070,2151,109.44848137969299
1071,2157,109.44848137969299
1072,2159,109.44848137969299
1073,2162,95.28304596046122
1074,2164,109.44848137969299
1075,2167,95.28304596046122
1076,2168,109.44848137969299
1077,2171,95.28304596046122
1078,2173,95.28304596046122
1079,2174,109.44848137969299
1080,2175,95.28304596046122
1081,2178,95.28304596046122
1082,2180,95.28304596046122
1083,2185,109.44848137969299
1084,2189,95.28304596046122
1085,2190,110.80456785082511
1086,2192,109.44848137969299
1087,2194,95.28304596046122
1088,2200,95.28304596046122
1089,2201,95.28304596046122
1090,2203,109.44848137969299
1091,2204,95.28304596046122
1092,2205,109.44848137969299
1093,2209,95.28304596046122
1094,2213,109.44848137969299
1095,2214,95.28304596046122
1096,2215,109.44848137969299
1097,2216,95.28304596046122
1098,2218,95.28304596046122
1099,2219,109.44848137969299
1100,2220,95.28304596046122
1101,2222,95.28304596046122
1102,2223,109.44848137969299
1103,2225,109.44848137969299
